artist_name,genre,LQS_mean,n
built to spill,pop,0.0019876673108055474,7
xavier rudd,reggae,0.0019867132630264545,19
lee brice,country,0.0019706065456072484,4
the cure,rock,0.0019582786162694295,25
cliff richard,pop,0.001957870523134867,5
the coasters,blues,0.001953773200511932,6
childish gambino,pop,0.0019511067205005223,9
candlemass,rock,0.0019506216049194314,1
the black angels,blues,0.001948054702509017,28
bob wills & his texas playboys,country,0.0019432206948598204,1
james gang,country,0.001939682346401792,11
slow pain,hip hop,0.0019376095798280498,3
andrew gold,pop,0.001930796437793307,3
brenda russell,jazz,0.0019236678878466282,4
new order,pop,0.0019228653775321112,15
the lacs,country,0.0019158827407019477,7
the jayhawks,pop,0.0018777052561442034,1
inxs,pop,0.0018753157721625433,15
green day,rock,0.001874344768347563,9
chicago,rock,0.001860922104433963,19
the knack,pop,0.0018607775370279942,6
bring me the horizon,rock,0.0018543194358547528,16
the black crowes,blues,0.00184996133925868,17
uriah heep,blues,0.001840631876673017,7
buddy knox,blues,0.0018392288022571132,3
danielle bradbery,country,0.0018361061811447122,1
billy bragg,pop,0.0018324984444512253,3
scotty mccreery,country,0.0018304619524213996,6
benjamin booker,blues,0.001826794611083136,3
high school musical cast,pop,0.0018256823221842445,5
meshuggah,jazz,0.0018243459255799,46
breaking benjamin,rock,0.001816212303108639,12
eagles,rock,0.0018142561117808023,13
kirk whalum,jazz,0.00181198368469874,4
keith whitley,country,0.00180889293551445,16
bessie smith,blues,0.0018058558305104565,5
marvin santiago,jazz,0.001801013946533201,1
don williams,country,0.0017959936743690852,28
john hiatt,country,0.001783275493869075,9
nas,hip hop,0.0017832686503728226,5
george strait,country,0.0017810129169104753,92
robben ford,blues,0.001773526271184285,4
moonshine bandits,country,0.001770327488581339,3
night riots,rock,0.0017682760953903187,2
frankie laine,rock,0.0017674869547287622,8
damn yankees,rock,0.0017607808113098123,1
vic damone,jazz,0.0017539374530315395,4
mel mcdaniel,country,0.0017521569022425898,9
dio,rock,0.0017497080067793527,8
jerry garcia,country,0.001748133367962307,15
todd snider,country,0.0017480860153834012,5
gov't mule,blues,0.0017407831770402413,18
dave koz,jazz,0.0017342853049437204,8
moonchild,jazz,0.0017299730153310863,7
billie jo spears,country,0.0017295678456624344,4
counting crows,pop,0.0017259245117505389,6
alicia keys,pop,0.0017227431138356522,3
little river band,country,0.001715761242490826,11
stryper,rock,0.0017139116923014313,2
laura story,rock,0.0017125581701596566,2
lorde,pop,0.0017114698886871334,5
matchbox twenty,pop,0.001708969473838805,2
the west coast pop art experimental band,rock,0.00169457991917928,3
tracy byrd,country,0.0016930341720581047,5
tyrese,pop,0.0016839835378858771,3
songs: ohia,country,0.001680746674537658,3
journey,rock,0.0016793706096135653,26
black flag,rock,0.0016707077622413631,10
dominic fike,rock,0.001669853925704955,2
face to face,pop,0.0016682396332422882,2
little river band,pop,0.0016676296790440876,10
stonewall jackson,country,0.0016650131397080003,19
bone thugs-n-harmony,hip hop,0.001664131383101145,10
the impressions,blues,0.0016635615451663145,17
jimmy page,blues,0.0016585356659359395,3
honeybrowne,country,0.0016519029935200987,1
walt weiskopf,jazz,0.00164981683095296,1
bonnie raitt,blues,0.0016486572496818772,22
chuck loeb,jazz,0.0016381624672147956,3
big mama thornton,blues,0.0016374414165814713,4
yung joc,pop,0.0016314834356307973,2
robert johnson,blues,0.0016307596649442397,7
post malone,pop,0.0016278356313705442,15
the alan parsons project,rock,0.0016169766585032142,5
information society,pop,0.0016145524051454326,3
little richard,rock,0.001612390081087746,1
adele,pop,0.001612267146507899,12
a$ap ferg,pop,0.0016054560740788766,2
janet jackson,pop,0.001603250150327329,9
the hollies,pop,0.0016002491826102843,7
lil wayne,pop,0.001595830586221483,15
emmylou harris,country,0.001588171528231713,31
stevie nicks,rock,0.001581522077322006,20
jazzamor,jazz,0.0015764286120732603,1
eric johnson,blues,0.0015730932354927059,4
blink-182,pop,0.001569476392534044,18
beastie boys,rock,0.0015675852696100869,15
alif tree,jazz,0.0015666186809539773,1
kid rock,rock,0.0015516061158407299,7
eddie vedder,rock,0.00154879813392957,4
tanya tucker,country,0.0015448371569315592,15
dead moon,blues,0.0015164007743199666,15
craft spells,pop,0.0015160789092381773,1
john mayer,pop,0.0015106207945130088,22
us3,jazz,0.0015061517556508378,5
céline dion,pop,0.0014998742512294222,14
sheena easton,pop,0.0014998043576876317,4
colin blunstone,pop,0.0014996950825055429,2
the cowsills,pop,0.0014956990877787266,3
white zombie,rock,0.0014916894336541489,4
311,reggae,0.0014907982127339231,34
ballyhoo!,reggae,0.0014846883122883144,21
dave matthews band,pop,0.0014805945695615282,17
heavy d,reggae,0.0014771999170382815,8
dj vadim,jazz,0.0014639819661776215,2
wishbone ash,pop,0.001457376060662446,9
the viceroys,reggae,0.001453570193714565,3
ozzy osbourne,rock,0.0014463617946162367,22
charlie haden,jazz,0.0014432470003763829,3
rush,rock,0.0014245505294492164,31
david sanborn,jazz,0.0014161672443151472,8
porter wagoner,country,0.0014155130175983206,17
brian eno,pop,0.0014104026335257066,9
oingo boingo,pop,0.0014070849865674968,16
merle haggard,country,0.001405158390601476,68
the offspring,pop,0.0014028328436392322,18
fall out boy,rock,0.0013964238266150147,8
selena,pop,0.0013948331276575701,1
beirut,pop,0.0013923744360605853,1
kanye west,pop,0.001389097468352612,27
lavern baker,pop,0.0013682014412350122,6
the hippy boys,reggae,0.001364525821473863,6
jessi colter,country,0.0013555702235963603,3
buddy guy,country,0.0013551451265811916,4
mikey dread,reggae,0.0013423799364655105,18
the bravery,rock,0.0013408462206522618,4
stacey kent,jazz,0.0013401031494140621,5
matisyahu,reggae,0.0013290093495295595,13
jon bellion,pop,0.0013280173142751056,10
ali & gipp,hip hop,0.0013262132803599017,1
otis rush,blues,0.0013240045971340596,3
bon iver,pop,0.0013226861203158341,9
grace potter & the nocturnals,blues,0.0013098537157743401,13
pepper,reggae,0.0013097637891769408,25
pure prairie league,country,0.001300297677516937,6
ryan adams & the cardinals,country,0.0012954411407311752,4
andy gibb,pop,0.0012886375188827512,6
david cassidy,pop,0.0012858907381693514,3
gene chandler,pop,0.0012825392186641689,4
the brothers johnson,jazz,0.001280564814805984,8
a-ha,pop,0.0012728373209635413,7
the herbaliser,jazz,0.001271061599254607,2
dinah washington,blues,0.0012618670429008594,46
tim mcgraw,country,0.0012548929080367088,32
beth hart,blues,0.001253035333421495,12
cody jinks,country,0.0012527873118718463,10
black pistol fire,blues,0.001249858311244419,14
little anthony & the imperials,pop,0.0012475401163101192,4
django reinhardt,jazz,0.0012432899740007183,6
astrud gilberto,jazz,0.0012325514107942577,16
creed,rock,0.001232093288784935,7
climax blues band,pop,0.0012297357122103363,2
nina simone,jazz,0.0012254459517342699,7
aswad,reggae,0.0012188400659296245,12
ruth brown,blues,0.0012099136908849072,5
sarah mclachlan,pop,0.0012094810605049132,10
daryle singletary,country,0.0012073042717846956,11
the flying burrito brothers,pop,0.0012050489584604896,5
parker millsap,blues,0.0012026193241278325,4
massacre,jazz,0.001202469070752461,3
reba mcentire,country,0.0011987519614836749,34
billy idol,pop,0.0011967197060585015,6
the green,reggae,0.0011941931313938564,18
ben folds,pop,0.0011881887912750238,3
judee sill,country,0.0011861542860666908,5
the used,pop,0.0011838135265168687,7
the boys,pop,0.0011822879314422597,2
tom petty and the heartbreakers,pop,0.001178735584923715,11
derrick harriott,reggae,0.0011660026179419617,3
the uniques,reggae,0.0011493414640426631,4
melanie martinez,pop,0.001146815220514933,5
jagged edge,hip hop,0.001145606239636738,2
katastro,reggae,0.0011445267332924733,6
thomas rhett,country,0.0011352494359016415,10
voivod,jazz,0.0011254568130542068,13
tiffany,pop,0.0011233107911215881,3
michael franti & spearhead,reggae,0.001114024689384535,34
gregory porter,jazz,0.0011137942473093665,5
fred ho,jazz,0.0011116862297058084,1
adam ant,pop,0.0011023928721745797,2
duke dumont,pop,0.0011003116766611712,1
heart,pop,0.0010971545621200837,18
jackie wilson,blues,0.0010950465997060137,6
deeb,jazz,0.0010949795444806405,2
gil scott-heron,jazz,0.001073322569330533,8
zac brown band,country,0.001057260731856028,20
the lemonheads,country,0.0010417520999908443,5
cookie & the cupcakes,blues,0.0010415514310200987,1
alien ant farm,pop,0.0010376522938410418,1
gerry rafferty,country,0.001036390662193298,4
john mayall,blues,0.0010280183383396691,7
otis redding,blues,0.0010190415382385248,25
buffalo springfield,country,0.001018433521191279,8
soja,reggae,0.0010068390840365562,27
whitney houston,pop,0.0010039769113063808,16
lucy pearl,pop,0.001003180940945941,1
the stone foxes,blues,0.0010004689296086618,2
jon pardi,country,0.0009981443484624222,4
masicka,reggae,0.0009865462779998775,4
sue thompson,pop,0.0009838342666625955,1
krizz kaliko,country,0.0009834984938303626,5
mumford & sons,rock,0.0009806041131939804,19
john legend,pop,0.0009579658508300774,3
the motels,rock,0.0009400745232899961,1
the outlaws,country,0.000938715537389119,5
richard thompson,country,0.0009379762978780834,7
ky-mani marley,reggae,0.0009362879726621838,9
katchafire,reggae,0.0009346778194109593,4
cowboy junkies,country,0.0009285724825329249,9
sanchez,reggae,0.000928442511293623,12
paul westerberg,country,0.0009270434578259774,2
nekta,jazz,0.0009215722481409686,1
ann peebles,blues,0.0009210258722305295,6
the yardbirds,blues,0.0009196918043825357,12
the movement,reggae,0.0009179604550202686,20
jack jones,jazz,0.0009169443732216241,7
pretenders,pop,0.0009152781632211466,6
shenandoah,country,0.000914959443940056,6
glee cast,pop,0.0009088118871053055,4
nickelback,rock,0.0009077126781145729,10
lil yachty,hip hop,0.0008938362201054886,4
cody johnson,country,0.0008892886064670703,9
das efx,hip hop,0.0008821074779217058,13
st germain,jazz,0.000877361330721113,6
rosanne cash,country,0.0008759846289952593,8
manfred mann,blues,0.0008703110118707016,4
danzig,rock,0.0008643503699983867,7
mushroomhead,rock,0.0008636067310969012,1
the black seeds,reggae,0.0008595784505208322,2
the supervillains,reggae,0.000854269911845524,4
john brown's body,reggae,0.0008508076270421344,10
theory of a deadman,rock,0.0008460022509098051,8
the sheepdogs,blues,0.0008345303081330796,7
silversun pickups,pop,0.0008341719706853219,2
frida,pop,0.000831047693888344,1
johnnie ray,pop,0.0008290683229764291,2
the go-go's,pop,0.0008247387078073278,6
mazzy star,pop,0.0008199307180586313,7
dierks bentley,country,0.0008122402553757029,16
the turtles,pop,0.000811529301461719,7
the skyliners,pop,0.0008114352822303761,2
the spits,blues,0.0008042338821623057,6
dionne warwick,pop,0.000784215254661364,13
the ravens,blues,0.0007803274525536424,3
protoje,reggae,0.0007758508125940954,5
rick springfield,pop,0.0007755726575851437,5
pablo cruise,pop,0.0007742924822701341,3
al hirt,pop,0.0007736111680666594,2
chase rice,country,0.0007589219344986807,6
ocean alley,reggae,0.000757134386471339,7
cass mccombs,rock,0.0007545252641042062,2
juice newton,country,0.0007503200799990922,13
phyllis hyman,jazz,0.0007486728330453234,8
godsmack,rock,0.0007448201141660174,21
widespread panic,blues,0.000743999545063291,28
dion,pop,0.0007387525760210476,13
warrant,rock,0.0007299449708726664,3
vern gosdin,country,0.0007298704650666977,21
ricky martin,pop,0.0007277280092239369,2
casey donahew,country,0.0007206978219928162,11
the dear hunter,jazz,0.0007179449407421813,49
traveling wilburys,blues,0.0007177155326913902,9
sonny boy williamson ii,country,0.00071378747622172,5
nitty gritty dirt band,country,0.0007111213423989033,11
russ,pop,0.0007102941021774753,11
the foundations,pop,0.0006946014861265812,4
jean shepard,country,0.0006932768255773216,33
the fray,pop,0.000692882471614413,3
john hammond,blues,0.0006886190838283956,3
dan + shay,country,0.0006731905870967438,6
cassandra wilson,jazz,0.0006723821163177486,5
emmylou harris,pop,0.0006501746398431281,9
paul revere & the raiders,pop,0.0006403793891270951,5
maxi priest,reggae,0.0006396046706608362,14
crossfade,rock,0.0006381952100329921,3
anne murray,pop,0.0006362318992614742,5
dropkick murphys,rock,0.0006351139810350202,6
papa roach,pop,0.0006325410472022155,6
aceyalone,hip hop,0.0006323448485798302,6
ray lamontagne,pop,0.000630265722672144,4
busy signal,reggae,0.0006190160910288489,5
creed,pop,0.0006155467186218652,13
coleman hell,rock,0.0006090700626373268,1
mase,hip hop,0.0006031170487403859,2
jehro,jazz,0.000585128863652545,1
sugarland,country,0.0005848243832588194,10
miranda lambert,country,0.0005746064914597405,30
quarterflash,pop,0.0005717194742626607,3
manfred mann's earth band,blues,0.0005707056434066203,9
keith urban,country,0.0005700693776210148,16
wc,hip hop,0.0005698626240094491,2
cypress hill,rock,0.0005685011545817053,5
glen campbell,country,0.0005672842264175411,10
solomon burke,blues,0.0005565120114220506,6
kip moore,country,0.0005538240075111386,6
tesseract,jazz,0.0005525996287663777,19
"royce da 5'9""",hip hop,0.000551450347143506,21
motörhead,rock,0.0005501444141070046,10
hank williams iii,country,0.0005263930984905786,14
naked eyes,pop,0.0005144216120243067,4
eddie rabbitt,country,0.0005081863039069703,12
rebelution,reggae,0.0005075673262278237,15
ashford & simpson,jazz,0.0004977881908416743,4
zulú hip hop jam,hip hop,0.0004882978068457702,3
susan tedeschi,blues,0.00048686244658061425,14
jason aldean,country,0.00048115568748418827,23
the killers,rock,0.0004807495408587984,12
red,rock,0.0004789749781290686,5
railroad earth,rock,0.00047719478607177507,1
hole,pop,0.00047505771120389247,4
miley cyrus,pop,0.00046022733052571586,7
justin bieber,pop,0.00045904082556565574,8
funkadelic,rock,0.00045836220184961897,4
twiddle,rock,0.00045655171076456594,2
the brian jonestown massacre,blues,0.0004498917195532055,12
marvin sease,blues,0.0004488163524203827,6
steve howe,jazz,0.0004461258649826027,1
mishka,reggae,0.00044339256627219035,7
josh turner,country,0.00043860077857971175,11
small black,rock,0.0004362414280573504,1
paramore,pop,0.0004344811806311971,13
sevendust,rock,0.00043436222606235047,6
billy bragg,country,0.00043429003821478934,15
dusty springfield,pop,0.0004297848790884015,16
neko case,country,0.0004261384407679234,4
the jesus and mary chain,pop,0.00041839728752771977,6
slayer,rock,0.0003883892245459974,38
rascal flatts,country,0.0003739157930398597,26
big youth,reggae,0.0003735045591990149,5
leslie odom jr.,jazz,0.0003681170443693791,4
marmalade,pop,0.00036568442980448174,1
kenny rogers,country,0.0003637136310659428,31
earl klugh,jazz,0.00035536413391431117,4
hieroglyphics,jazz,0.00035171541902754015,9
johnny rivers,pop,0.0003450326621532435,4
heartless bastards,blues,0.0003447456492318046,15
steve wariner,country,0.00033649955040369265,13
alice in chains,rock,0.0003321146772753807,31
ray campi,rock,0.0003286608391337917,6
sticky fingers,reggae,0.0003260735954557145,14
marshall crenshaw,country,0.00032592730389700955,6
bargain music,reggae,0.00032313664754231655,2
gordon lightfoot,country,0.000314345672017052,28
ray bonneville,blues,0.00031373649835586434,2
the neighbourhood,rock,0.00031078706185022967,10
kygo,pop,0.00030230647987789503,3
l'indécis,jazz,0.00030150347285800433,3
anthrax,rock,0.00029288580020268737,10
roxy music,pop,0.00028715412768106605,21
tom petty,pop,0.00028637498617172197,10
avril lavigne,pop,0.0002858382132318283,12
carmen mcrae,jazz,0.0002836308309010094,7
lizz wright,jazz,0.00028235548072391014,6
crowder,rock,0.0002787431081136063,5
portishead,pop,0.0002775994085130234,7
joe purdy,country,0.00027360270420710134,2
mat kearney,rock,0.0002702693144480383,5
salma agha,pop,0.0002627670764923073,1
jonny lang,blues,0.0002494246240646119,21
kansas,pop,0.0002466358244419097,20
charlie farley,country,0.00024486829837163174,2
big mountain,reggae,0.00024362121309552844,7
sonny terry,blues,0.00023135046164194512,1
robert cray,blues,0.00022036002741919608,12
aaron lewis,country,0.00022024015585581438,10
dave van ronk,blues,0.0002169124782085416,8
deep purple,blues,0.00021443251106474122,30
groundation,reggae,0.00020902272727754364,12
hollywood undead,rock,0.00020647003795161371,11
simon curtis,pop,0.00019377470016479262,1
gorilla zoe,hip hop,0.0001928226815329654,6
carlos santana,blues,0.0001906967825359761,3
foghat,blues,0.0001903062065442401,10
creation rebel,reggae,0.000180745408648536,7
logic,pop,0.00016323973735173506,6
eugene mcdaniels,jazz,0.00016168629129727625,4
pestilence,jazz,0.0001594933370749153,8
billy joe shaver,country,0.00015676518281300747,2
big star,pop,0.00015609959761301445,1
helen merrill,jazz,0.00015104512373606319,5
krs-one,hip hop,0.00014946154422230173,12
billy eckstine,jazz,0.00013846158981323128,2
chris montez,pop,0.00012131780385971031,6
flower travellin' band,blues,0.00011981527010599541,1
shinehead,reggae,0.00011074791351954114,8
lou reed,rock,0.00010146399339040074,5
the outfield,pop,9.975885903393756e-05,9
the miracles,blues,9.111687541007939e-05,4
jake owen,country,8.796850840250606e-05,5
lorrie morgan,country,8.603788557506711e-05,7
carrie underwood,country,8.542339007059717e-05,14
quality control,pop,8.378757370842791e-05,6
collin raye,country,8.328797088728992e-05,12
leon russell,blues,8.317662609947975e-05,3
ike & tina turner,pop,8.10225804646806e-05,6
shania twain,pop,7.581400374571454e-05,8
john michael montgomery,country,7.118555632504529e-05,11
the strokes,rock,6.370681027571332e-05,8
cub sport,rock,5.916754404703545e-05,1
the knickerbockers,pop,5.208949247995781e-05,1
"blood, sweat & tears",pop,4.914138052198607e-05,15
faith hill,pop,4.6677390734354195e-05,5
loggins & messina,country,4.611467873608599e-05,9
kacey musgraves,country,4.372828536563411e-05,6
magic!,reggae,3.829722603162101e-05,8
simple plan,rock,3.3314029375709764e-05,1
4 non blondes,pop,2.566973368326765e-05,4
diamond rio,country,2.4663594861825164e-05,16
steve earle,country,2.0526123769355333e-05,11
george michael,pop,2.0013501246769646e-05,4
shafiq husayn,jazz,1.933177312214938e-05,1
eddy grant,reggae,1.8805265426634587e-05,2
onerepublic,rock,1.2844800949095524e-05,2
a day to remember,pop,1.0807315508524422e-05,15
gary wright,country,7.432699203490749e-06,5
prince buster,reggae,6.43118833884197e-06,13
warpaint,pop,1.7980734507219709e-06,1
the sugarhill gang,hip hop,8.369485537199536e-07,2
dan fogelberg,country,0.0,27
yes,jazz,0.0,26
vince gill,country,0.0,25
pantera,rock,0.0,24
gary allan,country,0.0,22
lucky dube,reggae,0.0,22
black sabbath,rock,0.0,21
bread,pop,0.0,21
breaking benjamin,pop,0.0,21
one direction,pop,0.0,21
tracy lawrence,country,0.0,21
mac miller,pop,0.0,18
eric church,country,0.0,17
phil collins,rock,0.0,17
clint black,country,0.0,16
randy rogers band,country,0.0,16
travis tritt,country,0.0,15
brooks & dunn,country,0.0,14
four tops,pop,0.0,14
j-kwon,hip hop,0.0,14
seether,rock,0.0,14
earl thomas conley,country,0.0,13
pato banton,reggae,0.0,13
rod stewart,rock,0.0,13
anderson east,blues,0.0,12
brantley gilbert,country,0.0,12
cross canadian ragweed,country,0.0,12
ice cube,pop,0.0,12
kelly clarkson,pop,0.0,12
lil wayne,hip hop,0.0,12
macka b,reggae,0.0,12
nappy roots,hip hop,0.0,12
pete rock & c.l. smooth,jazz,0.0,12
thank you scientist,jazz,0.0,12
the avett brothers,country,0.0,12
the charlie daniels band,country,0.0,12
the holdup,reggae,0.0,12
the statler brothers,country,0.0,12
trisha yearwood,country,0.0,12
boston,rock,0.0,11
faith hill,country,0.0,11
joni mitchell,pop,0.0,11
my chemical romance,pop,0.0,11
renaissance,jazz,0.0,11
rise against,pop,0.0,11
stephen stills,country,0.0,11
the louvin brothers,country,0.0,11
50 cent,pop,0.0,10
backstreet boys,pop,0.0,10
jackson browne,pop,0.0,10
lady antebellum,country,0.0,10
luke bryan,country,0.0,10
mark wills,country,0.0,10
chris young,country,0.0,9
death cab for cutie,pop,0.0,9
gene clark,pop,0.0,9
granger smith,country,0.0,9
indigo girls,pop,0.0,9
k.t. oslin,country,0.0,9
kathy mattea,country,0.0,9
ken boothe,reggae,0.0,9
killah priest,hip hop,0.0,9
maroon 5,pop,0.0,9
martina mcbride,country,0.0,9
rory gallagher,blues,0.0,9
shania twain,country,0.0,9
the psychedelic furs,pop,0.0,9
a tribe called quest,pop,0.0,8
aaron tippin,country,0.0,8
albert king,blues,0.0,8
beenie man,reggae,0.0,8
black rob,hip hop,0.0,8
bob wills,country,0.0,8
bobby darin,jazz,0.0,8
can't hang,reggae,0.0,8
chris knight,country,0.0,8
dan seals,country,0.0,8
drive-by truckers,country,0.0,8
gaither vocal band,country,0.0,8
gloria estefan,pop,0.0,8
joan armatrading,pop,0.0,8
mudvayne,rock,0.0,8
one drop,reggae,0.0,8
pacific dub,reggae,0.0,8
pet shop boys,pop,0.0,8
pete rock,jazz,0.0,8
queensrÿche,rock,0.0,8
restless heart,country,0.0,8
sturgill simpson,country,0.0,8
sum 41,pop,0.0,8
the jam,pop,0.0,8
"10,000 maniacs",pop,0.0,7
3 doors down,pop,0.0,7
aaron watson,country,0.0,7
anita baker,jazz,0.0,7
babyface,pop,0.0,7
bazzi,pop,0.0,7
billie eilish,pop,0.0,7
black lips,blues,0.0,7
black roots,reggae,0.0,7
boogie down productions,hip hop,0.0,7
brett young,country,0.0,7
christopher cross,pop,0.0,7
corey smith,country,0.0,7
dmx,hip hop,0.0,7
doug stone,country,0.0,7
emancipator,jazz,0.0,7
epmd,hip hop,0.0,7
fiona apple,pop,0.0,7
firefall,pop,0.0,7
gary stewart,country,0.0,7
ghantasala,pop,0.0,7
hootie & the blowfish,pop,0.0,7
kris kristofferson,country,0.0,7
mgmt,rock,0.0,7
midland,country,0.0,7
mike love,reggae,0.0,7
needtobreathe,rock,0.0,7
p!nk,pop,0.0,7
poison,rock,0.0,7
pop evil,rock,0.0,7
rickie lee jones,country,0.0,7
sara evans,country,0.0,7
scott walker,pop,0.0,7
sting,rock,0.0,7
stone sour,rock,0.0,7
the smashing pumpkins,rock,0.0,7
tommy dorsey,jazz,0.0,7
trina,hip hop,0.0,7
vampire weekend,rock,0.0,7
wendell b,blues,0.0,7
whiskey myers,country,0.0,7
wynonna,country,0.0,7
yellowcard,pop,0.0,7
2pac,pop,0.0,6
air supply,rock,0.0,6
ambrosia,pop,0.0,6
andy williams,jazz,0.0,6
big daddy kane,hip hop,0.0,6
billy ray cyrus,country,0.0,6
black joe lewis & the honeybears,blues,0.0,6
blind melon,pop,0.0,6
bon jovi,rock,0.0,6
brand new,pop,0.0,6
broken bells,rock,0.0,6
bryson tiller,pop,0.0,6
buju banton,reggae,0.0,6
confederate railroad,country,0.0,6
death cab for cutie,rock,0.0,6
deodato,jazz,0.0,6
digable planets,jazz,0.0,6
dokken,rock,0.0,6
dottie west,country,0.0,6
faith no more,rock,0.0,6
fourplay,jazz,0.0,6
free,pop,0.0,6
graveyard,blues,0.0,6
greta van fleet,blues,0.0,6
haken,jazz,0.0,6
halsey,pop,0.0,6
ice-t,hip hop,0.0,6
iris dement,country,0.0,6
iya terra,reggae,0.0,6
j. cole,pop,0.0,6
jeezy,pop,0.0,6
kongos,blues,0.0,6
lee roy parnell,country,0.0,6
leon russell,country,0.0,6
loverboy,pop,0.0,6
old dominion,country,0.0,6
outkast,pop,0.0,6
phil vassar,country,0.0,6
pieces of a dream,jazz,0.0,6
r. city,reggae,0.0,6
raspberries,pop,0.0,6
roy buchanan,blues,0.0,6
saliva,rock,0.0,6
shawn mendes,pop,0.0,6
shirley horn,jazz,0.0,6
skid row,rock,0.0,6
slim smith,reggae,0.0,6
son volt,country,0.0,6
starset,rock,0.0,6
stephen stills,blues,0.0,6
sublime with rome,reggae,0.0,6
tanya stephens,reggae,0.0,6
the beautiful girls,reggae,0.0,6
the lox,hip hop,0.0,6
yungblud,rock,0.0,6
*nsync,pop,0.0,5
al martino,pop,0.0,5
allen toussaint,blues,0.0,5
alter bridge,rock,0.0,5
ambrosia,country,0.0,5
artie shaw,jazz,0.0,5
ashanti,pop,0.0,5
bastille,rock,0.0,5
betty carter,jazz,0.0,5
black moon,hip hop,0.0,5
boyz n da hood,hip hop,0.0,5
brian culbertson,jazz,0.0,5
bruno mars,pop,0.0,5
bullet for my valentine,pop,0.0,5
cage the elephant,pop,0.0,5
cal tjader,jazz,0.0,5
chick corea,jazz,0.0,5
chris cagle,country,0.0,5
chris cornell,rock,0.0,5
coheed and cambria,pop,0.0,5
cole swindell,country,0.0,5
cornell campbell,reggae,0.0,5
crowded house,pop,0.0,5
cymande,jazz,0.0,5
david benoit,jazz,0.0,5
dream theater,rock,0.0,5
drivin n cryin,country,0.0,5
edie brickell & new bohemians,pop,0.0,5
evans blue,rock,0.0,5
everything but the girl,pop,0.0,5
fabolous,hip hop,0.0,5
falling in reverse,pop,0.0,5
florida georgia line,country,0.0,5
foster the people,rock,0.0,5
freddie mcgregor,reggae,0.0,5
gang starr,pop,0.0,5
ghostface killah,hip hop,0.0,5
hunter hayes,country,0.0,5
james ingram,rock,0.0,5
janis joplin,blues,0.0,5
jason isbell and the 400 unit,country,0.0,5
josh white,blues,0.0,5
judy collins,pop,0.0,5
justin moore,country,0.0,5
kane brown,country,0.0,5
kevin gates,pop,0.0,5
kid ink,pop,0.0,5
lee ann womack,country,0.0,5
little texas,country,0.0,5
loon,hip hop,0.0,5
lynn anderson,country,0.0,5
margo guryan,pop,0.0,5
mike pinto,reggae,0.0,5
mott the hoople,pop,0.0,5
mountain,blues,0.0,5
nelly,pop,0.0,5
oscar peterson trio,jazz,0.0,5
owen gray,reggae,0.0,5
pat green,country,0.0,5
pat kelly,reggae,0.0,5
puddle of mudd,pop,0.0,5
rainbow,rock,0.0,5
rhett akins,country,0.0,5
savoy brown,country,0.0,5
senses fail,pop,0.0,5
shakira,pop,0.0,5
shirley bassey,jazz,0.0,5
shirley bassey,pop,0.0,5
shyne,hip hop,0.0,5
special ed,hip hop,0.0,5
sweet,blues,0.0,5
swv,pop,0.0,5
taj mahal,country,0.0,5
taking back sunday,pop,0.0,5
the cleaners from venus,pop,0.0,5
the doobie brothers,blues,0.0,5
the goo goo dolls,rock,0.0,5
the grace thrillers,reggae,0.0,5
the highwaymen,country,0.0,5
the human league,pop,0.0,5
the jayhawks,country,0.0,5
the lumineers,pop,0.0,5
the parlor mob,blues,0.0,5
the shins,pop,0.0,5
the smithereens,pop,0.0,5
through the roots,reggae,0.0,5
tim buckley,country,0.0,5
tomorrows bad seeds,reggae,0.0,5
twisted sister,rock,0.0,5
wookiefoot,reggae,0.0,5
yaz,pop,0.0,5
12 stones,rock,0.0,4
8ball & mjg,hip hop,0.0,4
98º,pop,0.0,4
adam calhoun,country,0.0,4
alec benjamin,pop,0.0,4
allan holdsworth,jazz,0.0,4
annie lennox,pop,0.0,4
arc angels,blues,0.0,4
ashes remain,rock,0.0,4
atreyu,pop,0.0,4
audioslave,rock,0.0,4
belinda carlisle,pop,0.0,4
bettye swann,blues,0.0,4
big bub,blues,0.0,4
billy currington,country,0.0,4
billy dean,country,0.0,4
bitty mclean,reggae,0.0,4
blackbear,pop,0.0,4
blackfoot,blues,0.0,4
bob andy,reggae,0.0,4
box car racer,pop,0.0,4
brian simpson,jazz,0.0,4
bryce vine,pop,0.0,4
bullet for my valentine,rock,0.0,4
busta rhymes,pop,0.0,4
camp lo,jazz,0.0,4
candlebox,pop,0.0,4
car bomb,jazz,0.0,4
caro emerald,jazz,0.0,4
china crisis,pop,0.0,4
christina perri,pop,0.0,4
christopher martin,reggae,0.0,4
classics iv,pop,0.0,4
claude king,country,0.0,4
commodores,rock,0.0,4
crime mob,hip hop,0.0,4
daniel caesar,pop,0.0,4
darryl worley,country,0.0,4
daughtry,pop,0.0,4
de la soul,jazz,0.0,4
dead moon,pop,0.0,4
death,rock,0.0,4
deca,jazz,0.0,4
deerhunter,pop,0.0,4
default,pop,0.0,4
diane schuur,jazz,0.0,4
dickey betts,country,0.0,4
e-40,hip hop,0.0,4
elliott smith,pop,0.0,4
ernest tubb,country,0.0,4
faces,pop,0.0,4
fleet foxes,rock,0.0,4
for king & country,rock,0.0,4
frank ocean,pop,0.0,4
fred neil,country,0.0,4
fuel,pop,0.0,4
gene watson,country,0.0,4
